start,duration
266805276,35489
270819665,16055
273152598,15983
274818918,16073
278819232,16155
282820342,15955
286819875,16207
288993282,16140
290820827,15808
293377771,15761
294820120,15673
298818675,15679
299158093,15899
302818400,15479
304896614,16250
306820666,15449
308184954,15941
308909658,15816
313283990,16062
314820632,15857
316007020,11118
318820274,15675
320022520,11161
322819034,15865
324030369,11171
326819578,15821
330818567,15475
332955153,11243
333409360,15711
334820093,15935
335991720,11104
338819447,15953
340544585,11228
342819972,15422
346821000,15756
348001279,11120
350819643,15916
353651681,16220
354820109,15858
356009964,11227
358819351,15755
359556558,16084
360015112,11225
361286625,16244
362819978,15696
366818474,15848
370818092,15654
373598823,15770
379416951,16254
379683202,15923
380015079,11207
382819035,15679
386820164,15529
390818112,15820
391542592,16042
393905276,15968
396270649,15711
396487112,15762
398821162,15820
402818849,15729
406761521,15902
406819295,15506
407928843,11188
410820603,15579
413820221,16039
418819228,15880
419890974,16091
428194838,15862
428339856,16045
430817975,15936
433949247,16052
437255220,15869
438817758,15910
439162317,15777
450818909,15962
454182857,15731
459980606,15906
466818744,15745
469772888,15782
470591076,16011
472024776,11194
474169582,16192
474818534,16295
478820690,15978
480111157,16155
482819711,15408
482886514,15996
484014890,11224
485515590,15925
490820364,15747
494435290,15769
498972799,16003
500478129,16047
506819673,15892
510819246,15831
514422225,15771
514819054,16106
516030029,11189
518185530,16147
520485539,15966
520866543,11053
522817829,15404
524699317,15837
530776804,15869
534637753,15819
540494230,15947
545143430,15888
554766229,15973
558817871,15807
560625693,16169
562817877,15966
564126231,15739
566818491,16218
568348508,15758
568738068,16154
568762777,11234
568800722,16058
571454624,11183
572393448,15719
572793216,15782
574076576,11181
574800602,18496
574825018,15892
575525707,16228
578805268,36828
579979188,11003
580755741,15969
582819619,16170
584021707,11061
586818058,15854
589527560,15902
589710911,16017
594819616,16008
594941671,15936
596015448,11234
598819325,15847
600898688,15778
602821459,16098
602870947,11006
604250527,15929
605389699,16179
605414592,11157
605718589,15817
610821793,16186
614822135,16240
618819963,16238
621026574,16125
624002525,16238
635134390,15693
641153983,15738
642819438,15700
642844075,16068
644067238,11002
646820632,15920
646900799,16034
650818315,16005
655264628,15870
661010232,16062
661282738,15959
663507030,15948
664663487,15741
666819789,15874
674817950,15738
675395382,15999
678818951,15779
681411075,16015
689401146,15934
689461987,15806
690938412,11220
693916246,15733
695500754,16006
695982831,11124
697385635,15888
701151596,16010
701247966,11002
701539700,16232
702832419,16112
706805270,35819
710821704,15641
712177225,11114
